Date,X_t,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,X_t-6,X_t-7,X_t-8,X_t-9,X_t-10,X_t-11,X_t-12,X_t-13,X_t-14,X_t-15,X_t-16,X_t-17,X_t-18,X_t-19,X_t-20,X_t-21,X_t-22,X_t-23,X_t-24,X_t-25,Pos_t-1,Neu_t-1,Neg_t-1
2017-12-14,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,102.68,0.0,1.0,0.0
2017-12-15,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,104.78,0.11069999999999999,0.8893000000000001,0.0
2017-12-18,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,104.74,0.1455,0.777,0.0775
2017-12-19,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,103.17,0.0,1.0,0.0
2017-12-20,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,103.69,,,
2017-12-21,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,103.6,,,
2017-12-22,108.67,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,103.44,,,
2017-12-25,108.67,108.67,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,102.75,0.296,0.587,0.117
2017-12-26,108.12,108.67,108.67,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,103.0,,,
2017-12-27,107.64,108.12,108.67,108.67,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,102.74,,,
2017-12-28,107.77,107.64,108.12,108.67,108.67,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,102.74,0.0,1.0,0.0
2017-12-29,107.51,107.77,107.64,108.12,108.67,108.67,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,102.64,0.0,0.804,0.196
2018-01-01,107.51,107.51,107.77,107.64,108.12,108.67,108.67,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,102.79,0.1485,0.7635,0.088
2018-01-02,111.8,107.51,107.51,107.77,107.64,108.12,108.67,108.67,109.57,109.69,111.81,111.03,111.27,110.57,107.61,107.43,106.83,104.23,105.26,105.46,107.22,110.22,105.25,104.82,105.24,103.41,,,
